Unique ID,Geo Category,Regional Jurisdiction,Local Jurisdiction,Issuing Authority,Language,Issuance Type,Weblink,Phase,MVP Desired Source? (March 2021),Contract Alignment,Added as part of pilot work? (Y),Planned Ingestion Date,Target Ingestion Date (Month),Actual Ingestion Date,Statutes/Regulations or  Proposed/Monitoring,In SHRP Inventory?,Legal Monitoring? (Domestic),International Monitoring?,Frequency of Ingestion/Updates,"Ingestion Start Date (ideal to align w/UAT for MVP, should be prior to 3/26/2021)",Lookback on historical content (Y/N)?,Document Level View,Related Issuance Type(s),Citation Standard,Lowest level citation in inventory,Notes,Innodata,DCL,2020, 2021, 2022, 2023,Notes 2,Duplicate ID,Proprietary Sources,Source Display Name,Universal SDC Issuance Type
000479,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Press Releases,https://www.cftc.gov/PressRoom/PressReleases,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Press Release),,,whole document level,,checked,,,P3,,,,,,,
000482,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Dispositions,http://www.cftc.gov/LawRegulation/Dispositions/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000483,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Dodd Frank Guidance,http://www.cftc.gov/LawRegulation/DoddFrankAct/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole documents,,,whole document level,,checked,,,P3,,,,,,,
000484,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Email Updates,http://www.cftc.gov/Transparency/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000485,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Federal Register,http://www.cftc.gov/LawRegulation/FederalRegister/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Register Entry),,,whole document level,,checked,,,P3,,,,,,,
000486,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC International MOU,http://www.cftc.gov/International/MemorandaofUnderstaning/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000487,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC International Publications ,http://www.cftc.gov/International/InternationalIniatives/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000488,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Opinions& Adjudicatory Orders,http://www.cftc.gov/LawRegulation/OpinionsAdjudicatoryOrders/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000490,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Public Comments,http://comments.cftc.gov/PublicComments/ReleasesWithComments.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000492,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Rules& Rule Amendments,http://www.cftc.gov/IndustryOversight/RuleAmendments/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,Y,whole document (page),,,whole document level,,checked,,,P3,,,,,,,
000493,US Federal,United States,United States of America,Commodities Future Trading Commission,English,CFTC Speeches and Testimony,http://www.cftc.gov/PressRoom/SpeechesTestimony/index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000494,US Federal,United States,United States of America,Consumer Financial Protection Bureau,English,CFPB Administrative Adjucation,https://www.consumerfinance.gov/administrative-adjudication-proceedings/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000495,US Federal,United States,United States of America,Consumer Financial Protection Bureau,English,CFPB Advisory Groups,https://www.consumerfinance.gov/about-us/advisory-committees/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,N,whole document (Meeting Minutes),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000496,US Federal,United States,United States of America,Consumer Financial Protection Bureau,English,CFPB Amicus Program,http://www.consumerfinance.gov/amicus/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,N,whole document (Briefs),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000497,US Federal,United States,United States of America,Consumer Financial Protection Bureau,English,CFPB Blog,http://www.consumerfinance.gov/blog/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Blog entry,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000500,US Federal,United States,United States of America,Consumer Financial Protection Bureau,English,CFPB Newsroom,http://www.consumerfinance.gov/newsroom/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (News Article),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000501,US Federal,United States,United States of America,Consumer Financial Protection Bureau,English,CFPB Notice and Comment,http://www.consumerfinance.gov/notice-and-comment/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000504,US Federal,United States,United States of America,Consumer Financial Protection Bureau,English,CFPB Reports,http://www.consumerfinance.gov/reports/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000506,US Federal,United States,United States of America,Department of Justice (DOJ),English,ADA Standards,http://www.ada.gov/2010ADAstandards_index.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Annual,1/1/2021,n/a (versioned),"Section (4, from table of contents)",,2010 Standards: <Title reference within the 4 sections> - <page no.>,2010 Standards: Titles II and III - 228,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000512,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Blog,https://blog.dol.gov/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000513,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Advisory Opinions,https://www.dol.gov/agencies/ebsa/employers-and-advisers/guidance/advisory-opinions,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000514,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Bulletins,https://www.dol.gov/agencies/ebsa/employers-and-advisers/guidance/field-assistance-bulletins,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Monthly,1/1/2021,Y,whole document (Bulletin),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000516,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL News Release,https://www.dol.gov/newsroom/releases,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Press Release),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000517,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Posters,https://www.dol.gov/general/topics/posters,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,n/a (versioned),whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000518,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Tech Bulletin,https://www.dol.gov/agencies/ebsa/laws-and-regulations/rules-and-regulations/technical-appendices,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,Y,whole document (Bulletin),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000522,US Federal,United States,United States of America,Department of Labor (DOL),English,Major Laws of DOL,https://www.dol.gov/general/aboutdol/majorlaws,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),whole document (one summary page),,Summary of the Majors Laws of the Department of Labor,Summary of the Majors Laws of the Department of Labor,,,checked,,P2,,,,,,,STATUTORY_COMPILATION
000523,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL Notices,https://www.dol.gov/agencies/ebsa/laws-and-regulations/rules-and-regulations#federal-register,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document (Notice),,,whole document level,excludes CFR links,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000524,US Federal,United States,United States of America,Department of Labor (DOL),English,DOL RSS Feeds (multiple),http://www.dol.gv/rss/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,tbd,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000525,US Federal,United States,United States of America,Department of Labor (DOL),English,DoL Significant Guidance Documents,http://www.dol/gov/asp/guidance/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000527,US Federal,United States,United States of America,U.S. Department of the Treasury,English,Treasury Daily Guidance,http://www.treasury.gov/press-center/daily-guidance/Pages/default.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000528,US Federal,United States,United States of America,U.S. Department of the Treasury,English,Treasury Archived Press Releases,http://www.treasury.gov/press-center/press-releases/Pages/default.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000529,US Federal,United States,United States of America,Department of Veterans Affairs,English,Department of Veterans Affairs Circulars (VA-Circulars),https://www.benefits.va.gov/HOMELOANS/resources_circulars_valeri.asp,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Daily,1/1/2021,N,whole document (Circular),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000537,US Federal,United States,United States of America,Fannie Mae,English,FanMae SellGuide,"https://www.fanniemae.com/search#sort=date%20descending&f:@tags=[originate%20%26%20underwrite,mortgage%20products,deliver,single%20family]&f:@fmcontenttype=[Guide]",4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),Part,,,whole document level,,checked,,,P3,,,,,,,
000543,US Federal,United States,United States of America,Federal Communications Commission ,English,FCC Forms,https://www.fcc.gov/forms,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),whole document,,,whole document level,,checked,,,P3,,,,,,,
000544,US Federal,United States,United States of America,Federal Communications Commission ,English,FCC Office of Legislative Affairs,https://www.fcc.gov/office-legislation-affairs,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000545,US Federal,United States,United States of America,Federal Communications Commission ,English,FCC Rulemaking,https://www.fcc.gov/items-on-circulation,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000547,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,FDIC Bank Examinations,https://www.fdic.gov/regulations/examinations/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,tbd (more site than documents - will consult legal),,,whole document level,,checked,,,P3,,,,,,,
000549,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,"FDIC Law, Regulations, Related Acts",https://www.fdic.gov/regulations/laws/rules/,Remove,,,,2021-09-22 00:00,,,Statutes/Regulations,,checked,,,#ERROR!,,tbd (likely to be removed),,,,,,,,,,,,,,,
000551,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,FDIC Press Releases,https://www.fdic.gov/news/news/press/2015/,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,checked,,,P3,,,,,,,
000552,US Federal,United States,United States of America,Federal Deposit Insurance Corporation ,English,FDIC Speeches and Testimony,https://www.fdic.gov/news/news/speeches/index.html,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000553,US Federal,United States,United States of America,Federal Emergency Management Agency,English,FEMA Blog,http://www.fema.gov/blog,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000555,US Federal,United States,United States of America,Federal Emergency Management Agency,English,FEMA Fact Sheets,http://www.fema.gov/fact-sheets,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000556,US Federal,United States,United States of America,Federal Emergency Management Agency,English,FEMA News Releases,http://www.fema.gov/news-releases,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,checked,,,P3,,,,,,,
000557,US Federal,United States,United States of America,Federal Financial Institutions Examination Council,English,FFIEC Advisory Letters,https://www.ffiec.gov/press.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Letter),,,whole document level,,checked,,,P3,,,,,,,
000561,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve Press Releases,https://www.federalreserve.gov/newsevents/pressreleases.htm,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Press Release),,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000563,US Federal,United States,United States of America,Federal Reserve,English,Federal Reserve Commercial Paper Rates,https://www.federalreserve.gov/releases/CP/default.htm ,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,n/a (versioned),whole document,,,whole document level,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000565,US Federal,United States,United States of America,Financial Crimes Enforcement Network,English,FinCen Guidance,https://www.fincen.gov/resources/statutes-regulations/guidance,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000567,US Federal,United States,United States of America,Financial Industry Regulatory Authority,English,FINRA Adjudication & Decisions,https://www.finra.org/rules-guidance/oversight-enforcement/decisions,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000568,US Federal,United States,United States of America,Financial Industry Regulatory Authority,English,FINRA Disciplinary Actions Online,https://www.finra.org/rules-guidance/oversight-enforcement/finra-disciplinary-actions-online,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,full document (case),,,whole document level,,checked,,,P3,,,,,,,
000569,US Federal,United States,United States of America,Financial Industry Regulatory Authority,English,FINRA Guidance,https://www.finra.org/rules-guidance/guidance,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N,whole document,,,whole document level,,checked,,,P3,,,,,,,
000579,US Federal,United States,United States of America,(HUD) Federal Housing Administration,English,HUD Letters,https://www.hud.gov/program_offices/administration/hudclips/letters,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly (mortgagee and Title 1 only),1/1/2021,N,whole document (Letter),,,whole document level,,checked,,,P3,,,,,,,
000581,US Federal,United States,United States of America,Municipal Securities Rulemaking Board (MSRB),English,MSRB Notices,http://www.msrb.org/Rules-and-Interpretations/Regulatory-Notices.aspx,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,Weekly,1/1/2021,N (with exceptions),whole document (Notice),MSRB Rules,,whole document level,Metadata table indicates which MSRB Rule is impacted by the Notice (May required permission from MSRB to use),,checked,,P2,,,,,Other,,ADMINISTRATIVE_GUIDANCE
000592,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Alerts,https://www.occ.gov/news-events/newsroom/index.html?nr=Alert,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document (Alert),,OCC Alert 2020-2,OCC Alert 2020-2,,,checked,,P2,,,,,,,ADMINISTRATIVE_GUIDANCE
000595,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Congressional Testimony (Oral),https://www.occ.gov/news-events/newsroom/index.html?nr=Congressional%20Testimony,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,"The provided URL contains links to the written statements that were submitted to the committee, but it also has the transcription of what the person actually said.  In many cases they are simply reading their statement, but I'd imagine that it occasionally does diverge. (Joshilyn)",,,,ADMINISTRATIVE_GUIDANCE
000596,US Federal,United States,United States of America,Office of the Comptroller of the Currency (OCC),English,OCC Congressional Testimony (Written),https://www.occ.gov/news-events/newsroom/index.html?nr=Congressional%20Testimony,4,checked,,,2021-09-22 00:00,,,Proposed/Monitoring,,checked,,,1/1/2021,N,whole document,,,whole document level,,,checked,,P2,,,"The provided URL contains links to the written statements that were submitted to the committee, but it also has the transcription of what the person actually said.  In many cases they are simply reading their statement, but I'd imagine that it occasionally does diverge. (Joshilyn)",,,,ADMINISTRATIVE_GUIDANCE
